id,name,description,url,external_id,created_at,updated_at,last_scraped_at,is_active,is_featured,discovery_method,platform_name,platform_url,platform_description
2176,SemanticKernal,Vibe-coded application: SemanticKernal,https://github.com/nareshv82/SemanticKernal,,2025-09-18T10:56:43.698087,2025-09-18T10:56:43.698087,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2683,Simplified-ScreenCapper-Pro,Enhanced Version of my Screencapper,https://github.com/AsaTyr2018/Simplified-ScreenCapper-Pro,,2025-09-18T10:56:43.739925,2025-09-18T10:56:43.739926,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2391,SistemiArtificiali,Appunti del corso di Sistemi Artificiali,https://github.com/giuliocorradini/SistemiArtificiali,,2025-09-18T10:56:43.712331,2025-09-18T10:56:43.712331,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2147,SoarGroup.github.io,"Soar's website: documentation, news, announcements, links, etc.",https://github.com/SoarGroup/SoarGroup.github.io,,2025-09-18T10:56:43.696808,2025-09-18T10:56:43.696808,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2073,Spinach,A spin dynamics simulation package that covers the whole of magnetic resonance spectroscopy and imaging.,https://github.com/IlyaKuprov/Spinach,,2025-09-18T10:56:43.692668,2025-09-18T10:56:43.692669,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2462,StreamlessHackAthon,hacking the thons,https://github.com/Bakobiibizo/StreamlessHackAthon,,2025-09-18T10:56:43.717969,2025-09-18T10:56:43.717970,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2263,SynthAI,Vibe-coded application: SynthAI,https://github.com/SynthAI/SynthAI,,2025-09-18T10:56:43.702498,2025-09-18T10:56:43.702499,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2618,TDS-VIRTUAL-TA,Vibe-coded application: TDS-VIRTUAL-TA,https://github.com/Anish071105/TDS-VIRTUAL-TA,,2025-09-18T10:56:43.733880,2025-09-18T10:56:43.733881,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2724,TFrameX,Vibe-coded application: TFrameX,https://github.com/TesslateAI/TFrameX,,2025-09-18T10:56:43.745638,2025-09-18T10:56:43.745639,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2601,TIL,Vibe-coded application: TIL,https://github.com/majih93/TIL,,2025-09-18T10:56:43.731362,2025-09-18T10:56:43.731363,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2272,Tangerine,Vibe-coded application: Tangerine,https://github.com/mr4jay/Tangerine,,2025-09-18T10:56:43.702922,2025-09-18T10:56:43.702922,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
38,Telmobelsuzarri/Oipet-saude,OiPet Saúde - Aplicativo de gestão    de saúde para pets,https://github.com/Telmobelsuzarri/Oipet-saude,1020268064,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
87,Temmie-Tem/minecraft-panel,,https://github.com/Temmie-Tem/minecraft-panel,1003314999,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2769,The-world-as-a-knitting-needle,The world as a knitting needle,https://github.com/AlexeyProvorov/The-world-as-a-knitting-needle,,2025-09-18T10:56:43.751050,2025-09-18T10:56:43.751051,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2733,TheGeneralistHandbook,Notes about CS and DS,https://github.com/ch37n1/TheGeneralistHandbook,,2025-09-18T10:56:43.746455,2025-09-18T10:56:43.746456,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2694,Thesis_MLAgents,Vibe-coded application: Thesis_MLAgents,https://github.com/WUNISTUDIOS/Thesis_MLAgents,,2025-09-18T10:56:43.742380,2025-09-18T10:56:43.742381,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2523,ToolFactory-review,Vibe-coded application: ToolFactory-review,https://github.com/coolkillercat/ToolFactory-review,,2025-09-18T10:56:43.722868,2025-09-18T10:56:43.722868,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2199,Typewriter,The next generation questing in minecraft,https://github.com/gabber235/Typewriter,,2025-09-18T10:56:43.698861,2025-09-18T10:56:43.698861,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2716,Understanding-LLMs-course,"Repo for webbook and materials of the course ""Understanding LLMs"" @ Uni Tübingen",https://github.com/CogSciPrag/Understanding-LLMs-course,,2025-09-18T10:56:43.744630,2025-09-18T10:56:43.744631,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2188,UniCTF-2020-Writeups,"Crypto Writeups from UniCTF 2020 Hacking Competition,",https://github.com/AntonisAgap/UniCTF-2020-Writeups,,2025-09-18T10:56:43.698497,2025-09-18T10:56:43.698498,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2602,Unity-RL-Learning,Vibe-coded application: Unity-RL-Learning,https://github.com/ryota-saito-0309/Unity-RL-Learning,,2025-09-18T10:56:43.731433,2025-09-18T10:56:43.731434,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2495,VBA-FAL-Core-Tools, a comprehensive library of VBA modules designed to accelerate application development in Microsoft Excel,https://github.com/falbany/VBA-FAL-Core-Tools,,2025-09-18T10:56:43.720614,2025-09-18T10:56:43.720615,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2775,Vault0,Vibe-coded application: Vault0,https://github.com/OVERANDAGAIN/Vault0,,2025-09-18T10:56:43.752099,2025-09-18T10:56:43.752099,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2615,Vibecoding-Sidequest-Starterpack,Vibe-coded application: Vibecoding-Sidequest-Starterpack,https://github.com/NiLaScience/Vibecoding-Sidequest-Starterpack,,2025-09-18T10:56:43.733614,2025-09-18T10:56:43.733614,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
42,Vikram-BM/helix,,https://github.com/Vikram-BM/helix,957743722,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2727,ViralSynth,Autonomous content strategy & generation engine (ViralSynth),https://github.com/g4mm4p4nd4/ViralSynth,,2025-09-18T10:56:43.745905,2025-09-18T10:56:43.745906,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2520,VisualAIAgentBuilder,VisualAIAgentBuilder,https://github.com/SaravanakumarR2018/VisualAIAgentBuilder,,2025-09-18T10:56:43.722669,2025-09-18T10:56:43.722669,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
58,VitoChiang/creation-store-analysis,,https://github.com/VitoChiang/creation-store-analysis,1022600210,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2102,VsHelix,Helix-style multi-caret editing for Visual Studio,https://github.com/F286/VsHelix,,2025-09-18T10:56:43.693432,2025-09-18T10:56:43.693433,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2323,WVRJhWoEY,nothing to do,https://github.com/RoCkYiz76908aiah/WVRJhWoEY,,2025-09-18T10:56:43.706846,2025-09-18T10:56:43.706846,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2748,Wazuh,Vibe-coded application: Wazuh,https://github.com/Jeshis/Wazuh,,2025-09-18T10:56:43.747914,2025-09-18T10:56:43.747915,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2361,Wiki,Diese Ablage ist die strukturierte Wissensdatenbank der Mint System GmbH.,https://github.com/Mint-System/Wiki,,2025-09-18T10:56:43.709249,2025-09-18T10:56:43.709250,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
60,Yuikij/kibou,,https://github.com/Yuikij/kibou,703963095,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2696,ZaWorld,Vibe-coded application: ZaWorld,https://github.com/WUNISTUDIOS/ZaWorld,,2025-09-18T10:56:43.742581,2025-09-18T10:56:43.742582,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
34,ZacCarrico/nof1,App for managing experiments,https://github.com/ZacCarrico/nof1,990774707,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2673,_nixrice,@anntnzrb's *nix environment; managed by the Nix ecosystem,https://github.com/anntnzrb/_nixrice,,2025-09-18T10:56:43.738967,2025-09-18T10:56:43.738967,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2227,a2a-mcp,Vibe-coded application: a2a-mcp,https://github.com/ncg87/a2a-mcp,,2025-09-18T10:56:43.700937,2025-09-18T10:56:43.700938,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2079,ably-cli,"Ably CLI for Pub/Sub, Chat, Spaces and Control API",https://github.com/ably/ably-cli,,2025-09-18T10:56:43.692859,2025-09-18T10:56:43.692860,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2296,ac6_assemble_tool,「ARMORED CORE Ⅵ FIRES OF RUBICON」用　非公式アセンブル支援ツール ,https://github.com/tooppoo/ac6_assemble_tool,,2025-09-18T10:56:43.704159,2025-09-18T10:56:43.704160,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2214,academy-slides,Vibe-coded application: academy-slides,https://github.com/newpush-labs/academy-slides,,2025-09-18T10:56:43.700276,2025-09-18T10:56:43.700276,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2598,adambossy.com,Created with StackBlitz ⚡️,https://github.com/adambossy/adambossy.com,,2025-09-18T10:56:43.731102,2025-09-18T10:56:43.731103,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2404,adk-ts,Vibe-coded application: adk-ts,https://github.com/Alpa8820/adk-ts,,2025-09-18T10:56:43.713139,2025-09-18T10:56:43.713139,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2508,aegis-agent,Vibe-coded application: aegis-agent,https://github.com/adgohar/aegis-agent,,2025-09-18T10:56:43.721751,2025-09-18T10:56:43.721752,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
80,aegntic/ae-co-system,"Elite-tier AI & automation ecosystem featuring DailyDoco Pro, aegnt-27, AegntiX, and comprehensive MCP integration",https://github.com/aegntic/ae-co-system,1008899193,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2351,agent-kit,AgentKit: Build multi-agent networks in TypeScript with deterministic routing and rich tooling via MCP.,https://github.com/inngest/agent-kit,,2025-09-18T10:56:43.708541,2025-09-18T10:56:43.708541,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2270,agent_task_framework,Vibe-coded application: agent_task_framework,https://github.com/dglewis/agent_task_framework,,2025-09-18T10:56:43.702833,2025-09-18T10:56:43.702834,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2591,agentgen,Vibe-coded application: agentgen,https://github.com/triepod-ai/agentgen,,2025-09-18T10:56:43.730612,2025-09-18T10:56:43.730613,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2244,agentic,An agentic workflow tool that provides context engineering support for opencode,https://github.com/Cluster444/agentic,,2025-09-18T10:56:43.701633,2025-09-18T10:56:43.701634,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2512,agentic-platform,Vibe-coded application: agentic-platform,https://github.com/angus-gair/agentic-platform,,2025-09-18T10:56:43.722034,2025-09-18T10:56:43.722034,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2751,agentic-systems-academy,"Collection of articles, resources and patterns for building AI agents",https://github.com/keis-engineering/agentic-systems-academy,,2025-09-18T10:56:43.748236,2025-09-18T10:56:43.748237,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2274,agents,Repo of agent definition files,https://github.com/klappe-pm/agents,,2025-09-18T10:56:43.703017,2025-09-18T10:56:43.703018,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2705,agents-course,This repository contains the Hugging Face Agents Course. ,https://github.com/huggingface/agents-course,,2025-09-18T10:56:43.743508,2025-09-18T10:56:43.743509,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2600,agentsdkgoogle,"Google ADK Business Agent - Nowoczesny agent biznesowy z interfejsem glassmorphism UI dla zarządzania emailami, kalendarzem i Google Docs",https://github.com/Flowmaker1337/agentsdkgoogle,,2025-09-18T10:56:43.731275,2025-09-18T10:56:43.731276,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2491,agentyard,Workflow orchestration for AI coding assistants. Creates isolated git worktrees & tmux sessions for Claude Code. Practical infrastructure for AI-enhanced development.,https://github.com/joshuaswarren/agentyard,,2025-09-18T10:56:43.720277,2025-09-18T10:56:43.720278,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2777,agno-docs,Vibe-coded application: agno-docs,https://github.com/agno-agi/agno-docs,,2025-09-18T10:56:43.752331,2025-09-18T10:56:43.752332,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2375,agr-ont,Agreements ontology,https://github.com/nicholascar/agr-ont,,2025-09-18T10:56:43.711086,2025-09-18T10:56:43.711087,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2421,ai,Symfony AI is a set of components that integrate AI capabilities into PHP applications,https://github.com/symfony/ai,,2025-09-18T10:56:43.714147,2025-09-18T10:56:43.714147,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2768,ai-agents-lab,Vibe-coded application: ai-agents-lab,https://github.com/mongodb-developer/ai-agents-lab,,2025-09-18T10:56:43.750800,2025-09-18T10:56:43.750801,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2530,ai-bundle,Integration bundle for Symfony AI components,https://github.com/symfony/ai-bundle,,2025-09-18T10:56:43.723392,2025-09-18T10:56:43.723392,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2498,ai-career-assistant,"🤖 AI Powered Career Assistant - Automated job search with JobSpy, Gemini AI and ChromaDB for personalized job recommendations",https://github.com/furkan-ucan/ai-career-assistant,,2025-09-18T10:56:43.720821,2025-09-18T10:56:43.720821,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2163,ai-first-sdlc-practices,Repo of the scripts I'm using to work with Claude and Gemini,https://github.com/SteveGJones/ai-first-sdlc-practices,,2025-09-18T10:56:43.697510,2025-09-18T10:56:43.697510,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2280,ai-ley,"AI Evolving Personas, Instruction Sets, Commands for Git Copilot, Claude-Code, Gemini, Windsurf, Cursor, Metis, and whatever else is to come",https://github.com/armoin2018/ai-ley,,2025-09-18T10:56:43.703347,2025-09-18T10:56:43.703347,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2336,ai-ley-builder,Vibe-coded application: ai-ley-builder,https://github.com/armoin2018/ai-ley-builder,,2025-09-18T10:56:43.707623,2025-09-18T10:56:43.707624,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2604,ai-news-aggregator,Vibe-coded application: ai-news-aggregator,https://github.com/elix1er/ai-news-aggregator,,2025-09-18T10:56:43.731694,2025-09-18T10:56:43.731695,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2395,ai-notes,Learn AI from scratch and documenting the journey,https://github.com/AshikNesin/ai-notes,,2025-09-18T10:56:43.712597,2025-09-18T10:56:43.712597,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2259,ai-rules,"Professional AI assistant configurations for Claude Code, Codex CLI, OpenCode and Gemini CLI with enterprise-grade defaults for Solidity and TypeScript development.",https://github.com/roderik/ai-rules,,2025-09-18T10:56:43.702325,2025-09-18T10:56:43.702326,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2406,ai_info,Vibe-coded application: ai_info,https://github.com/guangtouwangba/ai_info,,2025-09-18T10:56:43.713244,2025-09-18T10:56:43.713245,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2097,aicm,Vibe-coded application: aicm,https://github.com/morooka-akira/aicm,,2025-09-18T10:56:43.693308,2025-09-18T10:56:43.693308,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2579,aicrafterzheng.github.io,Zheng's share.,https://github.com/AICrafterZheng/aicrafterzheng.github.io,,2025-09-18T10:56:43.729546,2025-09-18T10:56:43.729547,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2332,aidocs,Vibe-coded application: aidocs,https://github.com/aahmed954/aidocs,,2025-09-18T10:56:43.707286,2025-09-18T10:56:43.707287,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2400,aikagrya-convergence,"Home of the first Aikagrya Agents!!  Exploring the convergence between AI, Akram VIgnan philosophy, spiritual and consious evolution, and deeping the application of Recursive Self Enquiry to service of heightened understanding of the universe! ",https://github.com/AmitabhainArunachala/aikagrya-convergence,,2025-09-18T10:56:43.712927,2025-09-18T10:56:43.712928,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2824,aikw.hp,AIナレッジワークス合同会社 HP,https://github.com/aiknowledgeworks/aikw.hp,,2025-09-18T10:56:43.758258,2025-09-18T10:56:43.758258,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2537,air,☁️ Live reload for Go apps,https://github.com/air-verse/air,,2025-09-18T10:56:43.724890,2025-09-18T10:56:43.724891,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2145,aitour-interact-with-llms,Vibe-coded application: aitour-interact-with-llms,https://github.com/microsoft/aitour-interact-with-llms,,2025-09-18T10:56:43.696726,2025-09-18T10:56:43.696727,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
74,alexanderpresto/email-parser,"Enterprise-grade email processing system built with Python 3.12 that provides high-performance MIME parsing, component extraction, and secure file handling capabilities.",https://github.com/alexanderpresto/email-parser,947359067,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2614,alkahest-docs,Vibe-coded application: alkahest-docs,https://github.com/CoopHive/alkahest-docs,,2025-09-18T10:56:43.733521,2025-09-18T10:56:43.733522,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2767,amplify-central,docs-as-code solution for Axway Amplify Central documentation,https://github.com/Axway/amplify-central,,2025-09-18T10:56:43.749969,2025-09-18T10:56:43.749969,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
14,andbeder/PurpleFox,,https://github.com/andbeder/PurpleFox,1003638491,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2660,angstromscd-monorepo,Vibe-coded application: angstromscd-monorepo,https://github.com/zetsuchan/angstromscd-monorepo,,2025-09-18T10:56:43.737737,2025-09-18T10:56:43.737737,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
66,anirac-tech/memverse_project,This is a Bible memorize application,https://github.com/anirac-tech/memverse_project,933365369,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2736,anthropic-on-aws,Vibe-coded application: anthropic-on-aws,https://github.com/aws-samples/anthropic-on-aws,,2025-09-18T10:56:43.746776,2025-09-18T10:56:43.746776,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
67,antinomyhq/antinomyhq.github.io,,https://github.com/antinomyhq/antinomyhq.github.io,938564811,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2247,anytype-heart,Shared library for Anytype clients,https://github.com/anyproto/anytype-heart,,2025-09-18T10:56:43.701761,2025-09-18T10:56:43.701761,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2328,anytype-heart-fork,Fork of Anytype Heart Back-End,https://github.com/oddcommunity/anytype-heart-fork,,2025-09-18T10:56:43.707097,2025-09-18T10:56:43.707097,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2108,aolite,Vibe-coded application: aolite,https://github.com/perplex-labs/aolite,,2025-09-18T10:56:43.693576,2025-09-18T10:56:43.693576,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2196,ap2,APSquared Site,https://github.com/apsquared/ap2,,2025-09-18T10:56:43.698770,2025-09-18T10:56:43.698770,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2319,apache-kafka,Vibe-coded application: apache-kafka,https://github.com/Armor-test/apache-kafka,,2025-09-18T10:56:43.706667,2025-09-18T10:56:43.706668,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2628,app-sdk-js,Shopware App SDK written in Typescript.,https://github.com/shopware/app-sdk-js,,2025-09-18T10:56:43.734742,2025-09-18T10:56:43.734742,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2387,arch2-seminar,Website for Harvard Architecture 2.0 Seminar Series,https://github.com/harvard-edge/arch2-seminar,,2025-09-18T10:56:43.712079,2025-09-18T10:56:43.712079,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2271,architecture-decision-records,Registro de Decisões de Arquitetura (ADRs) documentando escolhas técnicas importantes do projeto,https://github.com/tiagonpsilva/architecture-decision-records,,2025-09-18T10:56:43.702878,2025-09-18T10:56:43.702879,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2,arnarg/config,My system configurations in Nix,https://github.com/arnarg/config,236324177,2025-09-17 23:48:56,2025-09-18 18:03:33,2025-09-17 23:48:56,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2301,artofficial-blog,Vibe-coded application: artofficial-blog,https://github.com/JackSmack1971/artofficial-blog,,2025-09-18T10:56:43.705328,2025-09-18T10:56:43.705329,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2398,arunpatala.github.io,github pages,https://github.com/arunpatala/arunpatala.github.io,,2025-09-18T10:56:43.712825,2025-09-18T10:56:43.712825,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2669,as-k2sf-framework-material-design,Vibe-coded application: as-k2sf-framework-material-design,https://github.com/Alterspective-IO/as-k2sf-framework-material-design,,2025-09-18T10:56:43.738616,2025-09-18T10:56:43.738617,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
2828,ash-ai-demo,A demonstration of Ash AI's ability to build chat interactions with tool-using agents,https://github.com/ChristianAlexander/ash-ai-demo,,2025-09-18T10:56:43.758632,2025-09-18T10:56:43.758633,2025-09-18 14:56:43,True,False,api_gallery,GitHub,https://github.com,Code repositories with AGENTS.md files indicating vibe-coded applications
